ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P904A,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2024,21,PUNO,04,CHUCUITO,06,POMATA,11198,01,01,1,2,210441003,13.6859540939331,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11198,02,02,1,2,210441003,35.0436973571777,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11198,03,03,1,2,210441003,29.3073501586914,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11198,04,04,1,2,210441003,6.11197519302368,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11198,05,05,1,2,210441003,9.9139461517334,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11198,06,06,1,2,210441003,45.885196685791,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11198,07,07,1,2,210441003,.923568964004517,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11198,08,08,1,2,210441003,35.1522789001465,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11199,01,01,1,2,210441003,290.601470947266,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11199,02,02,1,2,210441003,1233.85559082031,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11200,01,01,1,2,210443003,11.9655361175537,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11200,02,02,1,2,210443003,1.29062581062317,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11200,03,03,1,2,210443003,11.1165914535522,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11200,04,04,1,2,210443003,7.79949474334717,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11200,05,05,1,2,210443003,9.23287677764893,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11200,06,06,1,2,210443003,8.11272144317627,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11201,01,01,1,2,210452003,29.1405372619629,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11201,02,02,1,2,210452003,15.9309501647949,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11202,01,01,1,2,210441003,8.21646022796631,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11202,02,02,1,2,210441003,10.1697072982788,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11202,03,03,1,2,210441003,79.278564453125,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11202,04,04,1,2,210441003,41.3745307922363,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11203,01,01,1,2,210441003,22.5330944061279,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11203,02,02,1,2,210441003,30.9505920410156,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11203,03,03,1,2,210441003,35.0212173461914,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,1,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11203,04,04,1,2,210441003,5.97970342636108,1, ,1,1,0,1,2, , , , , , , , , , , , , , , , , , , , ,1,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11203,05,05,1,2,210441003,13.4379606246948,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11203,06,06,1,2,210441003,24.1654663085938,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11203,07,07,1,2,210441003,16.4436073303223,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11204,01,01,1,2,210441003,1.74065124988556,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11204,02,02,1,2,210441003,30.4365768432617,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11204,03,03,1,2,210441003,87.3674087524414,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11204,04,04,1,2,210441003,169.222473144531,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11204,05,05,1,2,210441003,43.0698547363281,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11204,06,06,1,2,210441003,26.0981941223145,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11205,01,01,1,2,210441003,21.8072204589844,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11205,02,02,1,2,210441003,17.5623817443848,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11205,03,03,1,2,210441003,149.698348999023,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11205,04,04,1,2,210441003,48.8484268188477,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11205,05,05,1,2,210441003,10.1017351150513,1, ,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11206,01,01,1,2,210441003,440.739624023438,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11206,02,02,1,2,210441003,43.1409225463867,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11206,03,03,1,2,210441003,42.8830680847168,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11206,04,04,1,2,210441003,12.4782295227051,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11206,05,05,1,2,210441003,46.1446342468262,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11206,06,06,1,2,210441003,28.7437038421631,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11207,01,01,1,2,210441003,13.213020324707,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11207,02,02,1,2,210441003,53.8767852783203,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11207,03,03,1,2,210441003,224.234191894531,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11207,04,04,1,2,210441003,5.24130582809448,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11207,05,05,1,2,210441003,10.9846620559692,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,06,POMATA,11207,06,06,1,2,210441003,1.69316864013672,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11208,01,01,1,2,210442003,134.781021118164,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11208,02,02,1,2,210442003,27.4671173095703,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11209,01,01,1,2,210443003,84.0313949584961,1, ,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11209,02,02,1,2,210443003,88.807258605957,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11209,03,03,1,2,210443003,25.8547019958496,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11209,05,05,1,2,210443003,5.1315450668335,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11209,06,06,1,2,210443003,12.4196157455444,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11209,07,07,1,2,210443003,22.6847972869873,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11209,08,08,1,2,210443003,9.53121376037598,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11209,09,09,1,2,210443003,13.5905055999756,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11209,10,10,1,2,210443003,19.3761787414551,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11209,11,11,1,2,210443003,4.76032972335815,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11210,01,01,1,2,210442004,94.9586486816406,1, ,0,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11210,02,02,1,2,210442004,21.4623527526855,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11210,03,03,1,2,210442004,27.8727531433105,1, ,0,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11210,04,04,1,2,210442004,221.251617431641,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11211,01,01,1,2,210442003,343.197937011719,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11211,02,02,1,2,210442003,101.248443603516,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11211,03,03,1,2,210442003,11.9810390472412,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11211,04,04,1,2,210442003,21.0259532928467,1, ,0,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,05,PISACOMA,11211,05,05,1,2,210442003,6.00592231750488,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11212,01,01,1,2,210442003,4.79810333251953,1, ,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11212,02,02,1,2,210442003,37.8049430847168,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11212,03,03,1,2,210442003,9.63088512420654,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11212,04,04,1,2,210442003,3.98285961151123,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11212,05,05,1,2,210442003,7.22686624526978,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11213,01,01,1,2,210453003,11.9389572143555,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11214,01,01,1,2,210442003,18.6743907928467,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11214,02,02,1,2,210442003,68.0141448974609,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11214,03,03,1,2,210442003,60.8580703735352,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11214,04,04,1,2,210442003,7.53072166442871,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11214,05,05,1,2,210442003,4.74323511123657,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11214,06,06,1,2,210442003,.726405918598175,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11214,07,07,1,2,210442003,2.58654522895813,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11214,08,08,1,2,210442003,9.34240913391113,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11214,09,09,1,2,210442003,2.46455097198486,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11215,01,01,1,2,210442003,160.421798706055,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11215,02,02,1,2,210442003,59.8374443054199,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11215,03,03,1,2,210442003,25.9816455841064,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11216,01,01,1,2,210452004,4.37294101715088,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11216,02,02,1,2,210452004,2.01467132568359,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11216,03,03,1,2,210452004,10.2594223022461,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11216,04,04,1,2,210452004,5.86750555038452,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11216,05,05,1,2,210452004,2.60952162742615,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11217,01,01,1,2,210442003,160.750747680664,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11218,01,01,1,2,210453003,53.501148223877,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11218,02,02,1,2,210453003,.640044867992401,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11219,01,01,1,2,210442003,172.373123168945,1, ,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11220,01,01,1,2,210442003,13.6971397399902,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11220,02,02,1,2,210442003,27.4873485565186,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11220,03,03,1,2,210442003,72.3074951171875,1, ,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11220,04,04,1,2,210442003,5.74425029754639,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11221,01,01,1,2,210442003,101.650436401367,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11221,02,02,1,2,210442003,10.7489356994629,1, ,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11221,03,03,1,2,210442003,71.2308349609375,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11221,04,04,1,2,210442003,12.709041595459,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11222,01,01,1,2,210442002,6.90120410919189,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11222,02,02,1,2,210442002,43.1342430114746,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11222,03,03,1,2,210442002,31.0177154541016,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11222,04,04,1,2,210442002,4.95274209976196,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11223,01,01,1,2,210442003,13.7681751251221,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11223,02,02,1,2,210442003,6.40850210189819,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11223,03,03,1,2,210442003,4.90923023223877,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11223,04,04,1,2,210442003,20.5877990722656,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11223,05,05,1,2,210442003,21.6070594787598,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11223,06,06,1,2,210442003,18.0013866424561,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11223,07,07,1,2,210442003,1.55171656608582,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11224,01,01,1,2,210442003,.0544175058603287,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11224,02,02,1,2,210442003,1.19486320018768,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11224,03,03,1,2,210442003,14.3518047332764,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,1,0,0,0, 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11224,04,04,1,2,210442003,8.65001201629639,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11224,05,05,1,2,210442003,46.7030029296875,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11224,06,06,1,2,210442003,40.3986015319824,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11225,01,01,1,2,210442003,35.9807472229004,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11225,02,02,1,2,210442003,11.1130771636963,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11225,03,03,1,2,210442003,12.1117696762085,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11225,04,04,1,2,210442003,8.80550384521484,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11225,05,05,1,2,210442003,1.00249457359314,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11225,06,06,1,2,210442003,13.9506006240845,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2024,21,PUNO,04,CHUCUITO,04,KELLUYO,11225,07,07,1,2,210442003,1.21994113922119,1, ,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
