ANIO,CCPP,NOMBREPV,CCDI,NOMBREDI,P1002B_TOTAL
2017,12,SANDIA,07,SAN JUAN DEL ORO,NA
2017,12,SANDIA,07,SAN JUAN DEL ORO,NA
2017,12,SANDIA,07,SAN JUAN DEL ORO,NA
2017,12,SANDIA,07,SAN JUAN DEL ORO,NA
2017,12,SANDIA,07,SAN JUAN DEL ORO,150
2017,12,SANDIA,07,SAN JUAN DEL ORO,250
2017,12,SANDIA,07,SAN JUAN DEL ORO,NA
2017,12,SANDIA,07,SAN JUAN DEL ORO,290
2017,12,SANDIA,07,SAN JUAN DEL ORO,NA
2017,12,SANDIA,07,SAN JUAN DEL ORO,NA
2017,12,SANDIA,07,SAN JUAN DEL ORO,NA
2017,12,SANDIA,07,SAN JUAN DEL ORO,300
2017,12,SANDIA,07,SAN JUAN DEL ORO,NA
2017,12,SANDIA,07,SAN JUAN DEL ORO,200
2017,12,SANDIA,09,ALTO INAMBARI,150
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,400
2017,12,SANDIA,09,ALTO INAMBARI,120
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,250
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,300
2017,12,SANDIA,09,ALTO INAMBARI,250
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,300
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,325
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,480
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,200
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,400
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,300
2017,12,SANDIA,09,ALTO INAMBARI,200
2017,12,SANDIA,09,ALTO INAMBARI,250
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,200
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,200
2017,12,SANDIA,09,ALTO INAMBARI,NA
2017,12,SANDIA,09,ALTO INAMBARI,300
2017,12,SANDIA,05,PHARA,NA
2017,12,SANDIA,05,PHARA,NA
2017,12,SANDIA,05,PHARA,100
2017,12,SANDIA,05,PHARA,150
2017,12,SANDIA,05,PHARA,815
2017,12,SANDIA,05,PHARA,NA
2017,12,SANDIA,05,PHARA,1470
2017,12,SANDIA,05,PHARA,NA
2017,12,SANDIA,05,PHARA,NA
2017,12,SANDIA,05,PHARA,1126
2017,12,SANDIA,05,PHARA,NA
2017,12,SANDIA,05,PHARA,1000
2017,12,SANDIA,05,PHARA,780
2017,12,SANDIA,05,PHARA,1050
2017,12,SANDIA,04,PATAMBUCO,300
2017,12,SANDIA,04,PATAMBUCO,NA
2017,12,SANDIA,04,PATAMBUCO,520
2017,12,SANDIA,04,PATAMBUCO,200
2017,12,SANDIA,04,PATAMBUCO,565
2017,12,SANDIA,04,PATAMBUCO,300
2017,12,SANDIA,04,PATAMBUCO,310
2017,12,SANDIA,04,PATAMBUCO,200
2017,12,SANDIA,04,PATAMBUCO,205
2017,12,SANDIA,04,PATAMBUCO,NA
2017,12,SANDIA,04,PATAMBUCO,NA
2017,12,SANDIA,04,PATAMBUCO,236
2017,12,SANDIA,04,PATAMBUCO,200
2017,12,SANDIA,04,PATAMBUCO,NA
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,2770
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1220
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1820
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1190
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1670
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,800
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1810
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1610
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1060
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1090
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1444
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1020
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1810
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,4510
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,860
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,627
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1093
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,613
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,942
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,NA
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,975
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1305
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1060
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1136
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1090
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,983
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1495
2017,10,SAN ANTONIO DE PUTINA,01,PUTINA,1543
2017,02,AZANGARO,11,SAN ANTON,1740
2017,02,AZANGARO,11,SAN ANTON,886
2017,02,AZANGARO,11,SAN ANTON,9555
2017,02,AZANGARO,11,SAN ANTON,300
2017,02,AZANGARO,11,SAN ANTON,3893
2017,02,AZANGARO,11,SAN ANTON,902
2017,02,AZANGARO,11,SAN ANTON,NA
2017,02,AZANGARO,11,SAN ANTON,4235
2017,02,AZANGARO,11,SAN ANTON,3715
2017,02,AZANGARO,11,SAN ANTON,6690
2017,02,AZANGARO,11,SAN ANTON,750
2017,02,AZANGARO,11,SAN ANTON,2682
2017,02,AZANGARO,11,SAN ANTON,1660
2017,02,AZANGARO,11,SAN ANTON,2390
2017,02,AZANGARO,09,POTONI,4620
2017,02,AZANGARO,09,POTONI,2900
2017,02,AZANGARO,09,POTONI,3015
2017,02,AZANGARO,09,POTONI,2980
2017,02,AZANGARO,09,POTONI,3470
2017,02,AZANGARO,09,POTONI,3075
2017,02,AZANGARO,09,POTONI,550
2017,02,AZANGARO,09,POTONI,3080
2017,02,AZANGARO,09,POTONI,3470
2017,02,AZANGARO,09,POTONI,1100
2017,02,AZANGARO,09,POTONI,3290
2017,02,AZANGARO,09,POTONI,2790
2017,02,AZANGARO,09,POTONI,1025
2017,02,AZANGARO,09,POTONI,4980
2017,02,AZANGARO,12,SAN JOSE,3500
2017,02,AZANGARO,12,SAN JOSE,1085
2017,02,AZANGARO,12,SAN JOSE,993
2017,02,AZANGARO,12,SAN JOSE,995
2017,02,AZANGARO,12,SAN JOSE,1250
2017,02,AZANGARO,12,SAN JOSE,935
2017,02,AZANGARO,12,SAN JOSE,1220
2017,02,AZANGARO,12,SAN JOSE,680
2017,02,AZANGARO,12,SAN JOSE,580
2017,02,AZANGARO,12,SAN JOSE,1515
2017,02,AZANGARO,12,SAN JOSE,14500
2017,02,AZANGARO,12,SAN JOSE,1030
2017,02,AZANGARO,12,SAN JOSE,1080
2017,02,AZANGARO,12,SAN JOSE,1510
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,205
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,485
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,307
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,187
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,NA
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,602
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,416
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,415
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,412
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,1015
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,423
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,314
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,335
2017,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,459
2017,02,AZANGARO,01,AZANGARO,290
2017,02,AZANGARO,01,AZANGARO,6650
2017,02,AZANGARO,01,AZANGARO,4850
2017,02,AZANGARO,01,AZANGARO,2478
2017,02,AZANGARO,01,AZANGARO,2745
2017,02,AZANGARO,01,AZANGARO,2341
2017,02,AZANGARO,01,AZANGARO,2090
2017,02,AZANGARO,01,AZANGARO,1809
2017,02,AZANGARO,01,AZANGARO,3878
2017,02,AZANGARO,01,AZANGARO,3365
2017,02,AZANGARO,01,AZANGARO,1502
2017,02,AZANGARO,01,AZANGARO,1862
2017,02,AZANGARO,01,AZANGARO,553
2017,02,AZANGARO,01,AZANGARO,2185
2017,02,AZANGARO,01,AZANGARO,1085
2017,02,AZANGARO,01,AZANGARO,2455
2017,02,AZANGARO,01,AZANGARO,1085
2017,02,AZANGARO,01,AZANGARO,1090
2017,02,AZANGARO,01,AZANGARO,425
2017,02,AZANGARO,01,AZANGARO,990
2017,02,AZANGARO,01,AZANGARO,1831
2017,02,AZANGARO,01,AZANGARO,2205
2017,02,AZANGARO,01,AZANGARO,1310
2017,02,AZANGARO,01,AZANGARO,965
2017,02,AZANGARO,01,AZANGARO,930
2017,02,AZANGARO,01,AZANGARO,1540
2017,02,AZANGARO,01,AZANGARO,1200
2017,02,AZANGARO,01,AZANGARO,1445
2017,02,AZANGARO,02,ACHAYA,1100
2017,02,AZANGARO,02,ACHAYA,3070
2017,02,AZANGARO,02,ACHAYA,620
2017,02,AZANGARO,02,ACHAYA,1180
2017,02,AZANGARO,02,ACHAYA,460
2017,02,AZANGARO,02,ACHAYA,1060
2017,02,AZANGARO,02,ACHAYA,1125
2017,02,AZANGARO,02,ACHAYA,1070
2017,02,AZANGARO,02,ACHAYA,928
2017,02,AZANGARO,02,ACHAYA,NA
2017,02,AZANGARO,02,ACHAYA,1088
2017,02,AZANGARO,02,ACHAYA,950
2017,02,AZANGARO,02,ACHAYA,773
2017,02,AZANGARO,02,ACHAYA,638
2017,02,AZANGARO,03,ARAPA,5493
2017,02,AZANGARO,03,ARAPA,3399
2017,02,AZANGARO,03,ARAPA,7814
2017,02,AZANGARO,03,ARAPA,2195
2017,02,AZANGARO,03,ARAPA,3348
2017,02,AZANGARO,03,ARAPA,1609
2017,02,AZANGARO,03,ARAPA,1230
2017,02,AZANGARO,03,ARAPA,2340
2017,02,AZANGARO,03,ARAPA,1590
2017,02,AZANGARO,03,ARAPA,4620
2017,02,AZANGARO,03,ARAPA,6708
2017,02,AZANGARO,03,ARAPA,NA
2017,02,AZANGARO,03,ARAPA,1299
2017,02,AZANGARO,03,ARAPA,590
2017,02,AZANGARO,03,ARAPA,860
2017,02,AZANGARO,03,ARAPA,470
2017,02,AZANGARO,03,ARAPA,2990
2017,02,AZANGARO,03,ARAPA,2320
2017,02,AZANGARO,03,ARAPA,1895
2017,02,AZANGARO,03,ARAPA,1910
2017,02,AZANGARO,03,ARAPA,NA
2017,02,AZANGARO,03,ARAPA,1440
2017,02,AZANGARO,03,ARAPA,1275
2017,02,AZANGARO,03,ARAPA,945
2017,02,AZANGARO,03,ARAPA,1330
2017,02,AZANGARO,03,ARAPA,1070
2017,02,AZANGARO,03,ARAPA,1940
2017,02,AZANGARO,06,CHUPA,3290
2017,02,AZANGARO,06,CHUPA,10149
2017,02,AZANGARO,06,CHUPA,6632
2017,02,AZANGARO,06,CHUPA,7936
2017,02,AZANGARO,06,CHUPA,3691
2017,02,AZANGARO,06,CHUPA,3661
2017,02,AZANGARO,06,CHUPA,5520
2017,02,AZANGARO,06,CHUPA,2700
2017,02,AZANGARO,06,CHUPA,14980
2017,02,AZANGARO,06,CHUPA,7724
2017,02,AZANGARO,06,CHUPA,2167
2017,02,AZANGARO,06,CHUPA,4595
2017,02,AZANGARO,06,CHUPA,10790
2017,02,AZANGARO,06,CHUPA,5040
2017,02,AZANGARO,06,CHUPA,1120
2017,02,AZANGARO,06,CHUPA,910
2017,02,AZANGARO,06,CHUPA,NA
2017,02,AZANGARO,06,CHUPA,1630
2017,02,AZANGARO,06,CHUPA,NA
2017,02,AZANGARO,06,CHUPA,1375
2017,02,AZANGARO,06,CHUPA,NA
2017,02,AZANGARO,06,CHUPA,1310
2017,02,AZANGARO,06,CHUPA,500
2017,02,AZANGARO,06,CHUPA,580
2017,02,AZANGARO,06,CHUPA,1020
2017,02,AZANGARO,06,CHUPA,NA
2017,02,AZANGARO,06,CHUPA,360
2017,02,AZANGARO,06,CHUPA,1075
2017,02,AZANGARO,10,SAMAN,10324
2017,02,AZANGARO,10,SAMAN,2930
2017,02,AZANGARO,10,SAMAN,2748
2017,02,AZANGARO,10,SAMAN,740
2017,02,AZANGARO,10,SAMAN,3655
2017,02,AZANGARO,10,SAMAN,3985
2017,02,AZANGARO,10,SAMAN,NA
2017,02,AZANGARO,10,SAMAN,3488
2017,02,AZANGARO,10,SAMAN,1100
2017,02,AZANGARO,10,SAMAN,2875
2017,02,AZANGARO,10,SAMAN,6570
2017,02,AZANGARO,10,SAMAN,2270
2017,02,AZANGARO,10,SAMAN,180
2017,02,AZANGARO,10,SAMAN,2291
2017,02,AZANGARO,10,SAMAN,1040
2017,02,AZANGARO,10,SAMAN,375
2017,02,AZANGARO,10,SAMAN,980
2017,02,AZANGARO,10,SAMAN,850
2017,02,AZANGARO,10,SAMAN,NA
2017,02,AZANGARO,10,SAMAN,NA
2017,02,AZANGARO,10,SAMAN,2060
2017,02,AZANGARO,10,SAMAN,1245
2017,02,AZANGARO,10,SAMAN,350
2017,02,AZANGARO,10,SAMAN,722
2017,02,AZANGARO,10,SAMAN,1320
2017,02,AZANGARO,10,SAMAN,695
2017,02,AZANGARO,10,SAMAN,3028
2017,02,AZANGARO,10,SAMAN,700
2017,02,AZANGARO,10,SAMAN,4429
2017,02,AZANGARO,10,SAMAN,550
2017,02,AZANGARO,10,SAMAN,6595
2017,02,AZANGARO,10,SAMAN,2120
2017,02,AZANGARO,10,SAMAN,NA
2017,02,AZANGARO,10,SAMAN,1100
2017,02,AZANGARO,10,SAMAN,1070
2017,02,AZANGARO,10,SAMAN,NA
2017,02,AZANGARO,10,SAMAN,550
2017,02,AZANGARO,10,SAMAN,690
2017,02,AZANGARO,10,SAMAN,1050
2017,02,AZANGARO,10,SAMAN,110
2017,02,AZANGARO,10,SAMAN,5582
2017,02,AZANGARO,10,SAMAN,182
2017,02,AZANGARO,05,CAMINACA,NA
2017,02,AZANGARO,05,CAMINACA,1340
2017,02,AZANGARO,05,CAMINACA,1260
2017,02,AZANGARO,05,CAMINACA,1320
2017,02,AZANGARO,05,CAMINACA,1220
2017,02,AZANGARO,05,CAMINACA,1130
2017,02,AZANGARO,05,CAMINACA,1120
2017,02,AZANGARO,05,CAMINACA,NA
2017,02,AZANGARO,05,CAMINACA,NA
2017,02,AZANGARO,05,CAMINACA,1645
2017,02,AZANGARO,05,CAMINACA,1655
2017,02,AZANGARO,05,CAMINACA,640
2017,02,AZANGARO,05,CAMINACA,NA
2017,02,AZANGARO,05,CAMINACA,4290
2017,08,MELGAR,05,MACARI,6070
2017,08,MELGAR,05,MACARI,1241
2017,08,MELGAR,05,MACARI,2767
2017,08,MELGAR,05,MACARI,4074
2017,08,MELGAR,05,MACARI,2842
2017,08,MELGAR,05,MACARI,1245
2017,08,MELGAR,05,MACARI,5845
2017,08,MELGAR,05,MACARI,726
2017,08,MELGAR,05,MACARI,4990
2017,08,MELGAR,05,MACARI,6096
2017,08,MELGAR,05,MACARI,6880
2017,08,MELGAR,05,MACARI,1570
2017,08,MELGAR,05,MACARI,9880
2017,08,MELGAR,06,NUÑOA,4708
2017,08,MELGAR,06,NUÑOA,3732
2017,08,MELGAR,06,NUÑOA,8199
2017,08,MELGAR,06,NUÑOA,5590
2017,08,MELGAR,06,NUÑOA,6420
2017,08,MELGAR,06,NUÑOA,3050
2017,08,MELGAR,06,NUÑOA,2925
2017,08,MELGAR,06,NUÑOA,2680
2017,08,MELGAR,06,NUÑOA,1645
2017,08,MELGAR,06,NUÑOA,2673
2017,08,MELGAR,06,NUÑOA,4686
2017,08,MELGAR,06,NUÑOA,4466
2017,08,MELGAR,06,NUÑOA,3490
2017,08,MELGAR,06,NUÑOA,775
2017,08,MELGAR,01,AYAVIRI,7820
2017,08,MELGAR,01,AYAVIRI,4305
2017,08,MELGAR,01,AYAVIRI,3535
2017,08,MELGAR,01,AYAVIRI,285
2017,08,MELGAR,01,AYAVIRI,10960
2017,08,MELGAR,01,AYAVIRI,3090
2017,08,MELGAR,01,AYAVIRI,11750
2017,08,MELGAR,01,AYAVIRI,900
2017,08,MELGAR,01,AYAVIRI,269
2017,08,MELGAR,01,AYAVIRI,930
2017,08,MELGAR,01,AYAVIRI,250
2017,08,MELGAR,01,AYAVIRI,3700
2017,08,MELGAR,01,AYAVIRI,440
2017,08,MELGAR,01,AYAVIRI,6880
2017,07,LAMPA,08,PUCARA,1670
2017,07,LAMPA,08,PUCARA,1075
2017,07,LAMPA,08,PUCARA,12088
2017,07,LAMPA,08,PUCARA,1495
2017,07,LAMPA,08,PUCARA,1050
2017,07,LAMPA,08,PUCARA,3310
2017,07,LAMPA,08,PUCARA,470
2017,07,LAMPA,08,PUCARA,610
2017,07,LAMPA,08,PUCARA,662
2017,07,LAMPA,08,PUCARA,530
2017,07,LAMPA,08,PUCARA,556
2017,07,LAMPA,08,PUCARA,1436
2017,07,LAMPA,08,PUCARA,1378
2017,07,LAMPA,08,PUCARA,1131
2017,07,LAMPA,07,PARATIA,1450
2017,07,LAMPA,07,PARATIA,2865
2017,07,LAMPA,07,PARATIA,1615
2017,07,LAMPA,07,PARATIA,1965
2017,07,LAMPA,07,PARATIA,2330
2017,07,LAMPA,07,PARATIA,610
2017,07,LAMPA,07,PARATIA,230
2017,07,LAMPA,07,PARATIA,860
2017,07,LAMPA,07,PARATIA,1220
2017,07,LAMPA,07,PARATIA,1710
2017,07,LAMPA,07,PARATIA,1100
2017,07,LAMPA,07,PARATIA,450
2017,07,LAMPA,07,PARATIA,960
2017,11,SAN ROMAN,01,JULIACA,595
2017,11,SAN ROMAN,01,JULIACA,1460
2017,11,SAN ROMAN,01,JULIACA,3293
2017,11,SAN ROMAN,01,JULIACA,295
2017,11,SAN ROMAN,01,JULIACA,440
2017,11,SAN ROMAN,01,JULIACA,NA
2017,11,SAN ROMAN,01,JULIACA,2095
2017,11,SAN ROMAN,01,JULIACA,1845
2017,11,SAN ROMAN,01,JULIACA,657
2017,11,SAN ROMAN,01,JULIACA,985
2017,11,SAN ROMAN,01,JULIACA,1155
2017,11,SAN ROMAN,01,JULIACA,NA
2017,11,SAN ROMAN,04,CARACOTO,234
2017,11,SAN ROMAN,04,CARACOTO,1499
2017,11,SAN ROMAN,04,CARACOTO,265
2017,11,SAN ROMAN,04,CARACOTO,304
2017,11,SAN ROMAN,04,CARACOTO,572
2017,11,SAN ROMAN,04,CARACOTO,305
2017,11,SAN ROMAN,04,CARACOTO,463
2017,11,SAN ROMAN,04,CARACOTO,395
2017,11,SAN ROMAN,04,CARACOTO,360
2017,11,SAN ROMAN,04,CARACOTO,304
2017,11,SAN ROMAN,04,CARACOTO,NA
2017,11,SAN ROMAN,04,CARACOTO,150
2017,11,SAN ROMAN,04,CARACOTO,323
2017,11,SAN ROMAN,04,CARACOTO,222
2017,11,SAN ROMAN,04,CARACOTO,3660
2017,11,SAN ROMAN,04,CARACOTO,1910
2017,11,SAN ROMAN,04,CARACOTO,NA
2017,11,SAN ROMAN,04,CARACOTO,2290
2017,11,SAN ROMAN,04,CARACOTO,395
2017,11,SAN ROMAN,04,CARACOTO,355
2017,11,SAN ROMAN,04,CARACOTO,932
2017,11,SAN ROMAN,04,CARACOTO,260
2017,11,SAN ROMAN,04,CARACOTO,678
2017,11,SAN ROMAN,04,CARACOTO,3300
2017,11,SAN ROMAN,04,CARACOTO,383
2017,11,SAN ROMAN,04,CARACOTO,NA
2017,11,SAN ROMAN,04,CARACOTO,38665
2017,11,SAN ROMAN,04,CARACOTO,NA
2017,11,SAN ROMAN,02,CABANA,1606
2017,11,SAN ROMAN,02,CABANA,375
2017,11,SAN ROMAN,02,CABANA,1330
2017,11,SAN ROMAN,02,CABANA,435
2017,11,SAN ROMAN,02,CABANA,160
2017,11,SAN ROMAN,02,CABANA,289
2017,11,SAN ROMAN,02,CABANA,993
2017,11,SAN ROMAN,02,CABANA,797
2017,11,SAN ROMAN,02,CABANA,270
2017,11,SAN ROMAN,02,CABANA,525
2017,11,SAN ROMAN,02,CABANA,340
2017,11,SAN ROMAN,02,CABANA,350
2017,11,SAN ROMAN,02,CABANA,795
2017,11,SAN ROMAN,02,CABANA,NA
2017,11,SAN ROMAN,03,CABANILLAS,550
2017,11,SAN ROMAN,03,CABANILLAS,2420
2017,11,SAN ROMAN,03,CABANILLAS,1340
2017,11,SAN ROMAN,03,CABANILLAS,510
2017,11,SAN ROMAN,03,CABANILLAS,4310
2017,11,SAN ROMAN,03,CABANILLAS,1900
2017,11,SAN ROMAN,03,CABANILLAS,1770
2017,11,SAN ROMAN,03,CABANILLAS,1310
2017,11,SAN ROMAN,03,CABANILLAS,235
2017,11,SAN ROMAN,03,CABANILLAS,1600
2017,11,SAN ROMAN,03,CABANILLAS,2700
2017,11,SAN ROMAN,03,CABANILLAS,724
2017,11,SAN ROMAN,03,CABANILLAS,2100
2017,11,SAN ROMAN,03,CABANILLAS,4960
2017,06,HUANCANE,06,ROSASPATA,2524
2017,06,HUANCANE,06,ROSASPATA,2568
2017,06,HUANCANE,06,ROSASPATA,335
2017,06,HUANCANE,06,ROSASPATA,386
2017,06,HUANCANE,06,ROSASPATA,547
2017,06,HUANCANE,06,ROSASPATA,441
2017,06,HUANCANE,06,ROSASPATA,990
2017,06,HUANCANE,06,ROSASPATA,337
2017,06,HUANCANE,06,ROSASPATA,707
2017,06,HUANCANE,06,ROSASPATA,1066
2017,06,HUANCANE,06,ROSASPATA,619
2017,06,HUANCANE,06,ROSASPATA,940
2017,06,HUANCANE,06,ROSASPATA,466
2017,06,HUANCANE,06,ROSASPATA,643
2017,06,HUANCANE,08,VILQUE CHICO,608
2017,06,HUANCANE,08,VILQUE CHICO,726
2017,06,HUANCANE,08,VILQUE CHICO,110
2017,06,HUANCANE,08,VILQUE CHICO,615
2017,06,HUANCANE,08,VILQUE CHICO,510
2017,06,HUANCANE,08,VILQUE CHICO,738
2017,06,HUANCANE,08,VILQUE CHICO,220
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,392
2017,06,HUANCANE,08,VILQUE CHICO,444
2017,06,HUANCANE,08,VILQUE CHICO,640
2017,06,HUANCANE,08,VILQUE CHICO,402
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,216
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,313
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,08,VILQUE CHICO,NA
2017,06,HUANCANE,01,HUANCANE,290
2017,06,HUANCANE,01,HUANCANE,345
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,351
2017,06,HUANCANE,01,HUANCANE,263
2017,06,HUANCANE,01,HUANCANE,1240
2017,06,HUANCANE,01,HUANCANE,155
2017,06,HUANCANE,01,HUANCANE,358
2017,06,HUANCANE,01,HUANCANE,208
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,335
2017,06,HUANCANE,01,HUANCANE,181
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,795
2017,06,HUANCANE,01,HUANCANE,225
2017,06,HUANCANE,01,HUANCANE,513
2017,06,HUANCANE,01,HUANCANE,250
2017,06,HUANCANE,01,HUANCANE,1333
2017,06,HUANCANE,01,HUANCANE,175
2017,06,HUANCANE,01,HUANCANE,150
2017,06,HUANCANE,01,HUANCANE,326
2017,06,HUANCANE,01,HUANCANE,232
2017,06,HUANCANE,01,HUANCANE,555
2017,06,HUANCANE,01,HUANCANE,1374
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,188
2017,06,HUANCANE,01,HUANCANE,195
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,666
2017,06,HUANCANE,01,HUANCANE,223
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,295
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,673
2017,06,HUANCANE,01,HUANCANE,373
2017,06,HUANCANE,01,HUANCANE,1005
2017,06,HUANCANE,01,HUANCANE,279
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,357
2017,06,HUANCANE,01,HUANCANE,195
2017,06,HUANCANE,01,HUANCANE,292
2017,06,HUANCANE,01,HUANCANE,238
2017,06,HUANCANE,01,HUANCANE,175
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,240
2017,06,HUANCANE,01,HUANCANE,240
2017,06,HUANCANE,01,HUANCANE,270
2017,06,HUANCANE,01,HUANCANE,1055
2017,06,HUANCANE,01,HUANCANE,525
2017,06,HUANCANE,01,HUANCANE,970
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,1255
2017,06,HUANCANE,01,HUANCANE,1058
2017,06,HUANCANE,01,HUANCANE,1045
2017,06,HUANCANE,01,HUANCANE,1431
2017,06,HUANCANE,01,HUANCANE,1129
2017,06,HUANCANE,01,HUANCANE,NA
2017,06,HUANCANE,01,HUANCANE,1376
