ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P142_1,P142_2,P142_3,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1C,P1002B_1D,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_9C,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,P1206,OMICAP1000
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07796,01,01,1,3,210384002,2395.60961914063,1,1,0,0,0,0,0,160,0, , ,1, ,0,0,0,0,0,50,0,0,210, , , , , , , , , , , , , , , , , , , , , , , ,210,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07797,01,01,1,3,210392002,33.8926086425781,1,1,0,0,0,0,0,50,0, , ,1, ,0,0,0,0,0,50,0,50,150, , , , , , , , , , , , , , , , , , , , , , , ,150,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07797,02,02,1,3,210392002,24.9333057403564,1,1,1,0,0,0,0,200,0, , ,1, ,0,0,0,0,0,0,0,0,200,600,0,0,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,610,810,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07798,01,01,1,3,210393002,5.13160181045532,1,1,0,0,0,0,0,4800,0, , ,10, ,0,0,0,0,0,0,50,120,4970, , , , , , , , , , , , , , , , , , , , , , , ,4970,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07799,01,01,1,3,210383004,35.7702484130859,1,1,0,0,0,0,0,6000,3200, , ,5,4,0,0,0,0,0,120,0,0,9320, , , , , , , , , , , , , , , , , , , , , , , ,9320,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07800,01,01,1,3,210392003,5.80259132385254,1,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07801,01,01,1,3,210392004,1.00875234603882,1,1,1,0,0,0,0,1170,0, , ,3, ,0,0,0,0,0,0,300,400,1870,1000,230,50,0,30,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,1380,3250,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07801,02,02,1,3,210392004,8.47548484802246,1,1,1,0,0,0,0,640,0, , ,2, ,0,0,0,0,0,410,200,0,1250,5000,0,50,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,100,0,0,5230,6480,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07801,03,03,1,3,210392004,30.300464630127,1,1,1,0,0,0,0,7500,160, , ,15,1,0,0,0,1200,0,0,300,250,9410,2000,120,20,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,300,2460,11870,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07801,04,04,1,3,210392004,5.97342538833618,1,1,1,0,0,0,0,12800,560, , ,10,2,0,0,0,0,0,0,300,100,13760,500,100,20,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,750,14510,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07801,05,05,1,3,210392004,50.0787620544434,1,1,1,0,0,0,0,4000,0, , ,10, ,0,0,0,0,0,0,300,370,4670,300,100,50,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,560,5230,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07803,01,01,1,3,210394004,.14608533680439,1,1,1,0,0,0,0,3600,0, , ,5, ,0,0,0,0,0,0,300,0,3900,3000,0,0,0,500,0,0,9600,0,0,0,1, , , ,0,0,0,0,0,0,0,13100,17000,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07804,01,01,1,3,210394002,186.557373046875,1,1,0,0,0,0,0,4000,0, , ,10, ,0,0,0,0,0,0,0,0,4000, , , , , , , , , , , , , , , , , , , , , , , ,4000,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07805,01,01,1,3,210383003,73.7305679321289,1,1,1,0,0,0,0,160,0, , ,2, ,0,0,0,0,0,0,0,0,160,0,1250,0,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1265,1425,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07805,02,02,1,3,210383003,76.7499923706055,1,1,1,0,0,0,0,80,0, , ,1, ,0,0,0,0,0,0,0,0,80,0,1350,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1350,1430,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07806,01,01,1,3,210383002,268.9697265625,1,1,1,0,100,0,0,160,0, , ,2, ,0,0,0,0,0,0,0,0,260,0,750,0,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,760,1020,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07807,01,01,1,3,210382003,332.525390625,1,1,1,0,0,0,0,5760,0, , ,4, ,0,0,0,0,0,0,0,0,5760,0,2500,0,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,2515,8275,2, 
2023,21,PUNO,03,CARABAYA,09,SAN GABAN,07809,01,01,1,3,210384003,6.36299324035645,1,1,0,0,0,0,0,150,150, , ,3,1,0,0,300,0,0,0,150,0,750, , , , , , , , , , , , , , , , , , , , , , , ,750,1, 
2023,21,PUNO,03,CARABAYA,09,SAN GABAN,07810,01,01,1,3,210382002,202.140960693359,1,1,1,0,0,0,0,2940,0, , ,6, ,0,0,0,0,0,0,300,0,3240,1500,0,0,0,0,85,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,1685,4925,1, 
2023,21,PUNO,03,CARABAYA,09,SAN GABAN,07812,01,01,1,3,210374002,4.5184440612793,1,1,0,0,0,0,0,0,0, , , , ,150,0,0,0,0,0,0,0,150, , , , , , , , , , , , , , , , , , , , , , , ,150,2, 
2023,21,PUNO,03,CARABAYA,08,OLLACHEA,07813,01,01,1,3,210372003,.0407950393855572,1,1,0,0,0,0,0,0,90, , , ,1,0,0,0,0,0,30,0,0,120, , , , , , , , , , , , , , , , , , , , , , , ,120,1, 
2023,21,PUNO,03,CARABAYA,08,OLLACHEA,07813,02,02,1,3,210372003,.153532564640045,1,1,0,0,0,0,0,600,400, , ,2,2,0,0,0,0,0,0,0,0,1000, , , , , , , , , , , , , , , , , , , , , , , ,1000,2, 
2023,21,PUNO,03,CARABAYA,08,OLLACHEA,07813,03,03,1,3,210372003,7.05941534042358,1,1,0,0,0,0,0,1650,1320, , ,3,2,0,0,0,0,0,0,0,0,2970, , , , , , , , , , , , , , , , , , , , , , , ,2970,2, 
2023,21,PUNO,03,CARABAYA,08,OLLACHEA,07814,01,01,1,3,210372002,4.59248065948486,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,300,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07817,01,01,1,2,210334006,1.538813829422,1,1,0,0,0,0,0,1120,540, , ,4,3,0,0,207,0,0,0,0,1000,2867, , , , , , , , , , , , , , , , , , , , , , , ,2867,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07817,02,02,1,2,210334006,1.0303738117218,1,1,1,0,0,0,0,5600,2400, , ,4,4,0,0,207,0,0,0,0,1200,9407,1200,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,150,1350,10757,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07817,03,03,1,2,210334006,.198634549975395,1,1,1,0,0,0,0,3500,3000, , ,5,5,0,0,414,0,0,0,0,1200,8114,0,0,120,120,100,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,340,8454,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07818,01,01,1,2,210334005,23.6799240112305,1,1,1,0,0,0,0,3500,1500, , ,5,3,0,0,759,0,0,0,0,0,5759,0,0,80,200,250,0,0,0,0,0,0, , , , ,224,0,0,0,3200,0,800,4754,10513,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07819,01,01,1,2,210352003,1.6114501953125,1,1,1,0,0,0,0,1120,0, , ,4, ,0,0,600,0,0,0,0,0,1720,2000,1000,100,100,400,0,0,0,0,0,0, , , , ,300,0,0,0,0,0,500,4400,6120,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07819,02,02,1,2,210352003,.371228873729706,1,1,1,0,0,0,0,2560,0, , ,8, ,0,0,300,0,0,0,0,0,2860,200,350,100,100,520,0,0,0,0,0,0, , , , ,50,0,0,0,0,0,1500,2820,5680,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07820,01,01,1,2,210332003,6.97221326828003,1,1,1,0,360,0,0,0,0, , , , ,0,0,600,0,0,0,0,0,960,1080,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1080,2040,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07820,02,02,1,2,210332003,72.752555847168,1,1,0,0,0,0,0,0,0, , , , ,0,0,150,0,0,0,0,0,150, , , , , , , , , , , , , , , , , , , , , , , ,150,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07820,03,03,1,2,210332003,15.9183568954468,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,250,0,0,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,265,265,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07820,04,04,1,2,210332003,6.75837898254395,1,1,0,0,100,0,0,50,0, , ,1, ,0,0,0,0,0,0,0,0,150, , , , , , , , , , , , , , , , , , , , , , , ,150,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07820,05,05,1,2,210332003,24.9998798370361,1,1,1,0,80,0,0,320,180, , ,4,3,0,0,300,0,0,0,0,0,880,3400,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,3400,4280,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07820,06,06,1,2,210332003,1.88205099105835,1,1,1,0,0,0,0,280,360, , ,4,6,0,0,0,0,0,0,0,0,640,3850,300,50,100,250,15,0,0,0,0,0, , , , ,0,0,0,0,0,0,350,4915,5555,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07820,07,07,1,2,210332003,80.971076965332,1,1,1,0,0,0,0,960,1050, , ,6,5,0,0,360,0,0,0,0,0,2370,3000,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,3000,5370,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07820,08,08,1,2,210332003,8.11331653594971,1,1,1,0,0,0,0,1020,260, , ,6,2,0,0,138,0,0,0,0,0,1418,4000,0,20,100,125,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,200,4465,5883,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07820,09,09,1,2,210332003,2.74298000335693,1,1,1,0,200,0,0,340,900, , ,2,6,0,0,300,0,0,0,0,0,1740,4400,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,4400,6140,1, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07821,01,01,1,2,210333003,2.6312198638916,1,1,1,0,0,0,0,750,300, , ,3,2,0,0,0,0,0,0,0,350,1400,0,5000,100,0,200,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,600,5900,7300,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07822,01,01,1,2,210343003,40.2349967956543,1,1,1,0,0,0,0,0,0, , , , ,0,0,103,0,0,0,0,0,103,1500,0,20,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1600,1703,2, 
2023,21,PUNO,03,CARABAYA,08,OLLACHEA,07823,01,01,1,2,210332002,7.14979887008667,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,3000,0,0,0,25,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,3025,3025,2, 
2023,21,PUNO,03,CARABAYA,08,OLLACHEA,07823,02,02,1,2,210332002,67.9450225830078,1,1,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,0,2, 
2023,21,PUNO,03,CARABAYA,08,OLLACHEA,07823,03,03,1,2,210332002,39.9125061035156,1,1,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,0,2, 
2023,21,PUNO,03,CARABAYA,08,OLLACHEA,07823,04,04,1,2,210332002,21.2696113586426,1,1,0,0,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,0,100, , , , , , , , , , , , , , , , , , , , , , , ,100,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07824,01,01,1,2,210342003,67.9654006958008,1,1,1,0,0,0,0,340,600, , ,2,4,0,0,300,0,0,0,0,0,1240,5000,0,20,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,150,5230,6470,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07824,02,02,1,2,210342003,17.4071769714355,1,1,1,0,0,0,0,150,390, , ,2,3,0,0,207,0,0,0,0,0,747,1500,0,20,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1570,2317,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07824,03,03,1,2,210342003,75.5916061401367,1,1,1,0,500,0,0,170,390, , ,1,2,0,0,360,0,0,0,0,0,1420,5000,0,100,0,100,30,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,5330,6750,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07824,04,04,1,2,210342003,3.36158394813538,1,1,1,0,0,0,0,510,0, , ,2, ,0,0,540,0,0,0,0,0,1050,5000,0,50,0,50,40,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,5220,6270,2, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07825,01,01,1,2,210333002,12.2499313354492,1,1,1,0,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,0,100,3000,0,150,0,100,0,0,0,0,0,0, , , , ,300,0,0,0,0,0,0,3550,3650,2, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07826,01,01,1,2,210354002,49.4631996154785,1,0,1,0, , , , , , , , , , , , , , , , , , ,0,3000,200,0,250,0,0,0,0,0,0, , , , ,0,0,500,0,0,0,0,3950,3950,2, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07827,01,01,1,2,210343002,22.3214454650879,1,1,1,0,0,0,0,120,0, , ,2, ,0,0,0,0,0,0,0,0,120,4000,0,0,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,4080,4200,1, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07828,01,01,1,2,210344006,19.4990463256836,1,0,1,0, , , , , , , , , , , , , , , , , , ,0,1800,30,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1870,1870,2, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07828,02,02,1,2,210344006,18.6005897521973,1,0,1,0, , , , , , , , , , , , , , , , , , ,0,3000,40,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,70,32300,35460,35460,2, 
2023,21,PUNO,03,CARABAYA,05,CORANI,07829,01,01,1,2,210364005,2.79944777488708,1,1,1,0,0,0,0,0,0, , , , ,0,0,552,0,0,0,0,0,552,1500,0,30,250,80,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1880,2432,2, 
2023,21,PUNO,03,CARABAYA,05,CORANI,07829,02,02,1,2,210364005,20.7060375213623,1,1,1,0,0,0,0,100,120, , ,1,1,0,0,241,0,0,0,0,0,461,4500,0,0,210,800,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1200,6710,7171,2, 
2023,21,PUNO,03,CARABAYA,05,CORANI,07829,03,03,1,2,210364005,3.21500015258789,1,1,1,0,150,0,0,150,150, , ,1,1,0,0,207,0,0,0,0,0,657,2500,0,0,0,1700,0,1000,0,0,0,0, , , , ,0,0,0,0,0,0,800,6000,6657,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07830,01,01,1,2,210344002,371.769256591797,1,1,1,0,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,150,200,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07830,02,02,1,2,210344002,435.963104248047,1,1,1,0,100,0,0,0,0, , , , ,0,0,10,0,0,0,0,0,110,100,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,210,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07830,03,03,1,2,210344002,1899.04443359375,1,1,1,0,0,0,0,0,0, , , , ,0,0,69,0,0,0,0,0,69,50,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,119,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07831,01,01,1,2,210344003,19.7944793701172,1,1,1,0,0,0,0,300,0, , ,5, ,0,0,300,270,0,0,0,0,870,900,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,950,1820,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07831,02,02,1,2,210344003,.735034942626953,1,1,1,0,0,0,0,50,0, , ,1, ,0,0,100,0,0,0,0,0,150,800,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,820,970,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07831,03,03,1,2,210344003,24.0397453308105,1,1,1,0,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,0,50,1350,0,0,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1400,1450,2, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07831,04,04,1,2,210344003,12.3287200927734,1,1,0,0,0,0,0,1800,0, , ,2, ,0,0,138,400,0,0,0,0,2338, , , , , , , , , , , , , , , , , , , , , , , ,2338,1, 
2023,21,PUNO,03,CARABAYA,03,AYAPATA,07831,05,05,1,2,210344003,51.6412086486816,1,1,1,0,0,0,0,630,0, , ,3, ,0,0,300,0,0,0,0,0,930,1200,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1200,2130,1, 
2023,21,PUNO,03,CARABAYA,05,CORANI,07832,01,01,1,2,210364006,9.02333831787109,1,1,1,0,0,0,0,50,0, , ,1, ,0,0,20,0,0,0,0,0,70,750,600,0,0,250,80,0,0,0,0,0, , , , ,0,0,0,0,0,0,500,2180,2250,2, 
2023,21,PUNO,03,CARABAYA,05,CORANI,07832,02,02,1,2,210364006,1.32174670696259,1,1,1,0,2000,0,0,0,0, , , , ,0,0,207,0,0,0,0,0,2207,1200,0,0,0,360,0,0,0,0,0,0, , , , ,98,0,0,0,696,0,0,2354,4561,2, 
2023,21,PUNO,03,CARABAYA,05,CORANI,07832,03,03,1,2,210364006,6.96565437316895,1,1,1,0,0,0,0,100,100, , ,1,1,0,0,69,0,0,0,0,0,269,1500,0,0,67,500,0,0,0,0,0,0, , , , ,0,0,0,0,1550,0,0,3617,3886,2, 
2023,21,PUNO,03,CARABAYA,05,CORANI,07832,04,04,1,2,210364006,1.90279459953308,1,1,1,0,0,0,0,80,80, , ,1,1,0,0,69,0,0,0,0,0,229,3500,0,0,0,600,0,0,0,0,0,0, , , , ,98,0,0,0,2000,0,0,6198,6427,2, 
2023,21,PUNO,03,CARABAYA,05,CORANI,07832,05,05,1,2,210364006,.116502016782761,1,0,1,0, , , , , , , , , , , , , , , , , , ,1080,0,0,0,500,20,0,0,0,0,0, , , , ,0,0,0,0,2000,0,0,3600,3600,2, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07834,01,01,1,2,210353003,4.32037305831909,1,1,1,0,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,0,100,5000,0,20,0,100,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,5120,5220,2, 
2023,21,PUNO,03,CARABAYA,04,COASA,07837,01,01,1,2,210334003,96.0461273193359,1,1,1,0,1800,0,0,0,0, , , , ,0,0,40,0,0,0,0,0,1840,1500,0,0,0,150,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1650,3490,2, 
2023,21,PUNO,03,CARABAYA,05,CORANI,07838,01,01,1,2,210364004,17.1005954742432,1,1,1,0,0,0,0,80,80, , ,1,1,0,0,207,0,0,0,0,0,367,3500,0,0,0,800,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1200,5500,5867,2, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07840,01,01,1,2,210344004,81.1090087890625,1,1,1,0,0,0,0,0,0, , , , ,0,0,200,0,0,0,0,50,250,900,0,0,0,120,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1020,1270,2, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07840,02,02,1,2,210344004,123.515251159668,1,1,1,0,0,0,0,0,0, , , , ,0,0,240,0,0,0,0,30,270,1200,0,0,0,80,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,200,1480,1750,2, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07840,03,03,1,2,210344004,267.222839355469,1,1,1,0,0,0,0,0,0, , , , ,0,0,180,0,0,80,0,0,260,1300,0,0,0,180,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1480,1740,1, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07840,04,04,1,2,210344004,10.873797416687,1,1,1,0,0,0,0,0,0, , , , ,0,0,150,0,0,0,0,0,150,900,0,0,0,200,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1100,1250,2, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07840,05,05,1,2,210344004,290.568695068359,1,1,1,0,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,85,185,4000,0,0,0,85,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,150,4235,4420,2, 
2023,21,PUNO,03,CARABAYA,07,ITUATA,07840,06,06,1,2,210344004,181.861419677734,1,1,0,0,0,0,0,480,0, , ,2, ,0,0,360,0,0,0,0,0,840, , , , , , , , , , , , , , , , , , , , , , , ,840,1, 
2023,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,07841,01,01,1,3,211283002,15.6956148147583,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,15,15,2, 
2023,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,07841,02,02,1,3,211283002,13.9349803924561,1,1,1,0,0,0,0,180,0, , ,1, ,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,42,42,222,1, 
2023,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,07841,03,03,1,3,211283002,14.9542236328125,1,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,140,0,0,0,0,15,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,155,155,2, 
2023,21,PUNO,03,CARABAYA,04,COASA,07842,01,01,1,2,210342002,12.8500919342041,1,1,1,0,1500,0,0,0,200, , , ,2,0,0,100,0,0,0,0,0,1800,1600,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,120,1720,3520,2, 
2023,21,PUNO,03,CARABAYA,04,COASA,07842,02,02,1,2,210342002,41.0805473327637,1,1,1,0,0,0,0,100,100, , ,1,1,0,0,150,0,0,0,0,0,350,1500,0,50,0,120,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1670,2020,2, 
2023,21,PUNO,03,CARABAYA,04,COASA,07842,03,03,1,2,210342002,37.7779808044434,1,1,1,0,0,0,0,0,0, , , , ,0,0,90,0,0,0,0,0,90,900,0,0,0,0,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,920,1010,2, 
2023,21,PUNO,03,CARABAYA,04,COASA,07842,04,04,1,2,210342002,6.74741840362549,1,1,1,0,500,0,0,0,0, , , , ,0,0,80,0,0,0,0,0,580,50,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,630,2, 
2023,21,PUNO,03,CARABAYA,01,MACUSANI,07843,01,01,1,2,210364002,9.56991004943848,1,1,1,0,1200,0,0,0,0, , , , ,0,0,40,0,0,0,0,375,1615,10550,0,0,0,1160,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,11710,13325,1, 
2023,21,PUNO,12,SANDIA,09,ALTO INAMBARI,07844,01,01,1,3,211273003,110.703086853027,1,1,0,0,0,0,0,0,240, , , ,2,0,0,0,0,0,0,0,0,240, , , , , , , , , , , , , , , , , , , , , , , ,240,1, 
2023,21,PUNO,12,SANDIA,09,ALTO INAMBARI,07845,01,01,1,3,211274002,561.862976074219,1,1,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,0,0,50, , , , , , , , , , , , , , , , , , , , , , , ,50,1, 
2023,21,PUNO,12,SANDIA,09,ALTO INAMBARI,07845,02,02,1,3,211274002,225.125366210938,1,1,0,0,0,0,0,50,0, , ,1, ,0,0,0,0,0,0,0,0,50, , , , , , , , , , , , , , , , , , , , , , , ,50,2, 
2023,21,PUNO,12,SANDIA,09,ALTO INAMBARI,07845,03,03,1,3,211274002,397.474182128906,1,1,0,0,0,0,0,120,260, , ,1,3,0,0,0,0,0,0,30,0,410, , , , , , , , , , , , , , , , , , , , , , , ,410,1, 
2023,21,PUNO,03,CARABAYA,01,MACUSANI,07846,01,01,1,2,210352002,163.127044677734,1,1,1,0,0,0,0,0,0, , , , ,0,0,1173,0,0,0,0,270,1443,4700,0,45,0,500,16,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,5261,6704,1, 
2023,21,PUNO,03,CARABAYA,01,MACUSANI,07846,02,02,1,2,210352002,559.310424804688,1,1,1,0,0,0,0,2240,1280, , ,10,4,0,0,454,0,0,0,0,180,4154,1500,0,0,0,600,16,0,0,0,0,0, , , , ,280,0,0,0,0,0,0,2396,6550,1, 
2023,21,PUNO,03,CARABAYA,01,MACUSANI,07846,03,03,1,2,210352002,125.830154418945,1,1,1,0,0,0,0,0,0, , , , ,0,0,724,0,0,0,0,520,1244,1700,0,50,0,300,16,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,2066,3310,1, 
2023,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,07848,01,01,1,3,211282002,93.2566452026367,1,1,1,0,0,0,0,55,0, , ,1, ,0,0,90,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,145,2, 
2023,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,07848,02,02,1,3,211282002,131.256317138672,1,1,0,0,0,0,0,0,0, , , , ,0,0,0,350,0,0,40,0,390, , , , , , , , , , , , , , , , , , , , , , , ,390,1, 
