ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1C,P1002B_1D,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_9C,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,P1109A,P1109B,P1110,P1110A,P1206,OMICAP1000
2024,21,PUNO,05,EL COLLAO,05,CONDURIRI,11132,04,04,1,2,210552003,14.6294755935669,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,2000,430, , ,0,0,0,0,0,0,0,0,0, , , , ,25,0,0,0,0,0,30,2485,2485,2, ,2, ,2, 
2024,21,PUNO,05,EL COLLAO,05,CONDURIRI,11133,01,01,1,2,210543004,7.91812944412231,1, ,0,1,0, , , , , , , , , , , , , , , , , , ,300,0, , ,20,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,350,350,1,2,1, ,2, 
2024,21,PUNO,05,EL COLLAO,05,CONDURIRI,11133,02,02,1,2,210543004,.0545591004192829,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,140,0,150,290,3500,0, , ,180,0,0,5,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,3685,3975,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,05,CONDURIRI,11133,03,03,1,2,210543004,.369960844516754,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,1200,0, , ,30,0,30,0,0,0,0,0,0, , , , ,456,0,0,0,0,0,250,1966,1966,2, ,1, ,2, 
2024,21,PUNO,05,EL COLLAO,05,CONDURIRI,11134,01,01,1,2,210553002,2.19434928894043,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,2000,0, , ,300,700,100,0,0,0,0,0,0, , , , ,275,0,0,0,0,0,0,3375,3375,2, ,1, ,2, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11135,01,01,1,2,210541003,94.2714233398438,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,25,0,0,0,0,800,825,225,50, , ,0,0,0,0,0,0,0,0,0, , , , ,25,0,0,0,0,0,10,310,1135,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11135,02,02,1,2,210541003,4.63186264038086,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,20,0,0,0,0,1000,1020,900,150, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,1060,2080,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11135,03,03,1,2,210541003,188.459075927734,1, ,1,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200, , , , , , , , , , , , , , , , , , , , , , , , , ,200,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11135,04,04,1,2,210541003,102.444351196289,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200,100,50, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,5,155,355,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11135,05,05,1,2,210541003,46.7693023681641,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,250,250,300,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,310,560,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11136,01,01,1,2,210541003,46.9161338806152,1, ,1,1,0,0,0,0,300,0, , ,2, ,0,0,900,0,0,0,0,700,1900,2800,0, , ,30,0,20,0,150,0,0,0,0, , , , ,800,0,0,0,0,0,0,3800,5700,1,2,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11136,02,02,1,2,210541003,12.7301006317139,1, ,1,1,0,0,0,0,630,0, , ,3, ,0,0,1500,0,0,0,0,500,2630,4000,0, , ,20,0,30,0,200,0,0,0,0, , , , ,770,0,0,0,0,0,0,5020,7650,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11136,03,03,1,2,210541003,89.5453491210938,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,2400,700,0,0,0,700,3800,1000,0, , ,30,0,30,0,200,0,0,0,0, , , , ,900,0,0,0,0,0,0,2160,5960,1,2,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11136,04,04,1,2,210541003,47.5286636352539,1, ,1,1,0,0,0,0,1920,0, , ,6, ,0,0,250,0,0,0,0,1500,3670,3000,0, , ,20,60,30,0,80,0,0,0,0, , , , ,750,0,0,0,0,0,0,3940,7610,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11136,05,05,1,2,210541003,11.3625745773315,1, ,1,1,0,0,0,0,100,0, , ,1, ,0,0,900,0,0,0,0,250,1250,4500,500, , ,50,0,80,0,0,0,0,0,0, , , , ,1050,0,0,0,0,0,0,6180,7430,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11138,01,01,1,2,210541003,28.1874294281006,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,75,0,0,0,0,625,700,600,50, , ,0,0,0,65,0,0,0,0,0, , , , ,0,0,0,0,0,0,35,750,1450,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11138,02,02,1,2,210541003,69.3132629394531,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,45,0,0,0,0,1050,1095,600,0, , ,0,0,0,50,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,675,1770,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11138,03,03,1,2,210541003,13.6998205184937,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,15,0,0,10,0,1000,1025,600,110, , ,0,0,0,0,0,0,0,0,0, , , , ,20,0,0,0,0,0,25,755,1780,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,01,01,1,2,210541003,16.2762889862061,1, ,1,1,0,0,0,0,140,0, , ,2, ,0,0,390,0,0,0,0,100,630,1200,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1220,1850,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,02,02,1,2,210541003,17.2307605743408,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,1400,0,0,0,0,500,1900,3500,0, , ,10,0,20,0,0,0,0,0,0, , , , ,900,0,0,0,0,0,50,4480,6380,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,03,03,1,2,210541003,106.823860168457,1, ,1,1,0,0,0,0,100,0, , ,1, ,0,0,750,0,0,0,0,400,1250,1600,0, , ,10,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1640,2890,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,04,04,1,2,210541003,.783018350601196,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,700,0,0,0,0,50,750,600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,610,1360,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,05,05,1,2,210541003,86.7012329101563,1, ,1,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,20,20, , , , , , , , , , , , , , , , , , , , , , , , , ,20,1,1,2, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,06,06,1,2,210541003,35.0590286254883,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,180,0,0,0,0,30,210,350,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,370,580,1,1,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,07,07,1,2,210541003,12.5718650817871,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,150,0,0,0,0,50,200,500,0, , ,0,0,0,0,0,0,0,0,0, , , , ,280,0,0,0,0,0,0,780,980,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,08,08,1,2,210541003,286.183258056641,1, ,1,1,0,300,0,0,0,0, , , , ,0,0,140,0,0,0,0,350,790,1500,0, , ,0,0,0,0,0,0,0,0,0, , , , ,750,0,0,0,0,0,30,2280,3070,1,2,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,09,09,1,2,210541003,53.6785507202148,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,400,0,0,0,0,100,500,1800,0, , ,20,0,40,10,70,0,0,0,0, , , , ,310,0,0,0,0,0,30,2280,2780,1,1,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,10,10,1,2,210541003,16.1477222442627,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,30,30,200,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,220,250,1,2,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,11,11,1,2,210541003,2.76384305953979,1, ,1,1,0,100,0,0,0,0, , , , ,0,0,260,0,0,0,0,150,510,900,0, , ,15,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,935,1445,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,12,12,1,2,210541003,2.17268562316895,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,600,0,0,0,0,60,660,600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,600,1260,1,1,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11139,13,13,1,2,210541003,2.89969491958618,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,320,0,0,0,0,50,370,500,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,500,870,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11140,01,01,1,2,210544002,451.86962890625,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,30,0,0,0,0,0,30,300,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,310,340,1,1,1, ,2, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11140,02,02,1,2,210544002,4637.72900390625,1, ,1,0,0,0,0,0,0,0, , , , ,0,0,20,0,0,0,0,0,20, , , , , , , , , , , , , , , , , , , , , , , , , ,20,1,1,1, ,2, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11140,03,03,1,2,210544002,223.606552124023,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,30,0,0,0,0,0,30,1000,0, , ,0,0,0,5,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1025,1055,2, ,1, ,2, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11140,04,04,1,2,210544002,1156.6533203125,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,500,500,2500,0, , ,20,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,2540,3040,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11141,01,01,1,2,210541003,377.859527587891,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,500,550,1000,0, , ,20,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,1045,1595,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11141,02,02,1,2,210541003,22.3089904785156,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,20,0,0,0,0,0,20,3850,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,3850,3870,2, ,1, ,2, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11141,03,03,1,2,210541003,57.8084411621094,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,700,800,1600,0, , ,0,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,1640,2440,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11141,04,04,1,2,210541003,16.3937683105469,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,500,550,2000,0, , ,0,0,0,10,0,0,0,0,0, , , , ,50,0,0,0,0,0,20,2080,2630,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11141,05,05,1,2,210541003,7.85901069641113,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,20,0,0,0,0,450,470,3000,0, , ,0,10,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,3040,3510,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11141,06,06,1,2,210541003,66.7875213623047,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,1000,1050,900,330, , ,0,0,0,10,0,0,0,0,0, , , , ,20,0,0,0,0,0,30,1290,2340,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11141,07,07,1,2,210541003,26.5610466003418,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,600,650,850,0, , ,0,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,890,1540,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11142,01,01,1,2,210541003,1.46200013160706,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,20,0,0,0,0,240,260,1500,0, , ,0,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1530,1790,1,6,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11142,02,02,1,2,210541003,25.6037521362305,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,30,0,0,0,0,460,490,2000,0, , ,25,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,2045,2535,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11142,03,03,1,2,210541003,200.844635009766,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,650,650,1800,0, , ,50,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1880,2530,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11142,04,04,1,2,210541003,48.5245361328125,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,1500,1550,1650,0, , ,0,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1660,3210,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11142,05,05,1,2,210541003,93.5769805908203,1, ,1,1,0,0,0,0,500,0, , ,2, ,0,0,50,0,0,0,0,1500,2050,1200,500, , ,0,10,30,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,1800,3850,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11143,01,01,1,2,210541003,11.3805809020996,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,50,0,0,400,0,400,850,2000,0, , ,0,0,0,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,2020,2870,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11143,03,03,1,2,210541003,163.94889831543,1, ,1,1,0,0,0,0,300,0, , ,3, ,0,0,1270,0,0,0,0,400,1970,16270,0, , ,0,0,30,0,60,0,0,0,0, , , , ,725,0,0,0,0,0,20,17105,19075,1,7,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11143,04,04,1,2,210541003,4.42146396636963,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,1500,0,0,0,0,400,1900,1000,200, , ,30,0,30,0,0,0,0,0,0, , , , ,480,0,0,0,0,0,0,1740,3640,1,6,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11144,01,01,1,2,210541003,3.8139533996582,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,780,0,0,0,0,1000,1780,600,0, , ,0,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,45,675,2455,1,1,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11144,02,02,1,2,210541003,33.4149932861328,1, ,1,1,0,0,0,0,0,700, , , ,2,0,0,480,0,0,0,15,800,1995,3300,0, , ,0,0,60,0,200,0,0,0,0, , , , ,610,0,0,0,0,0,92,4262,6257,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11144,03,03,1,2,210541003,283.132293701172,1, ,1,1,0,0,0,0,600,900, , ,2,2,0,0,800,0,0,0,150,2000,4450,2400,0, , ,0,0,0,0,980,0,0,0,0, , , , ,0,0,0,0,0,0,40,3420,7870,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11144,04,04,1,2,210541003,191.842315673828,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,920,0,0,0,40,2000,2960,1500,0, , ,0,0,65,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,1665,4625,1,1,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11144,05,05,1,2,210541003,56.0852279663086,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,85,0,0,0,0,800,885,780,55, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,860,1745,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11144,06,06,1,2,210541003,27.3573684692383,1, ,1,1,0,0,0,0,4000,2000, , ,4,2,0,0,300,0,0,0,15,800,7115,2400,0, , ,0,0,20,15,0,0,0,0,0, , , , ,890,0,0,0,0,0,0,3325,10440,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,03,PILCUYO,11144,07,07,1,2,210541003,98.478515625,1, ,1,1,0,0,0,0,640,240, , ,4,1,0,0,50,0,0,0,18,1500,2448,600,85, , ,0,0,150,0,0,0,0,0,0, , , , ,350,0,0,0,0,0,120,1305,3753,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11145,01,01,1,2,210541003,233.599151611328,1, ,1,0,0,0,0,0,1360,1120, , ,4,4,0,0,500,0,0,70,0,100,3150, , , , , , , , , , , , , , , , , , , , , , , , , ,3150,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11145,02,02,1,2,210541003,242.318054199219,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,240,400,0,0,0,300,940,800,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,40,840,1780,1,2,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11145,03,03,1,2,210541003,20.7202014923096,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,225,400,0,0,0,250,875,960,0, , ,0,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,40,1010,1885,2, ,1, ,2, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11145,04,04,1,2,210541003,96.8221054077148,1, ,1,0,0,0,0,0,0,0, , , , ,0,0,750,0,0,70,0,100,920, , , , , , , , , , , , , , , , , , , , , , , , , ,920,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11145,05,05,1,2,210541003,7.28168487548828,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,250,0,0,0,0,120,370,500,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,40,540,910,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11145,06,06,1,2,210541003,30.7769947052002,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,320,0,0,0,0,60,380,470,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,520,900,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11146,01,01,1,2,210541002,58.1163101196289,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,180,0,0,0,0,200,380,596,97, , ,0,0,0,0,0,0,0,0,0, , , , ,1810,0,0,0,0,0,20,2523,2903,1,4,1, ,2, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11146,02,02,1,2,210541002,420.758239746094,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,180,0,0,0,0,150,330,440,0, , ,0,0,0,0,0,0,0,0,0, , , , ,348,0,0,0,0,0,10,798,1128,1,1,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11146,03,03,1,2,210541002,21.2920112609863,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,360,0,0,0,0,30,390,1300,0, , ,0,0,0,0,0,0,0,0,0, , , , ,235,0,0,0,0,0,20,1555,1945,2, ,1, ,2, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11146,04,04,1,2,210541002,3145.80078125,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,90,650,0,0,50,1200,1990,100,50, , ,0,0,0,50,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,250,2240,1,4,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11146,05,05,1,2,210541002,1296.67736816406,1, ,1,0,0,0,0,0,0,300, , , ,2,0,0,760,0,0,0,0,250,1310, , , , , , , , , , , , , , , , , , , , , , , , , ,1310,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11146,06,06,1,2,210541002,181.970123291016,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,328,0,0,0,0,350,678,250,50, , ,0,0,0,25,0,0,0,0,0, , , , ,28,0,0,0,0,0,25,378,1056,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11147,01,01,1,2,210543002,1.21763050556183,1, ,1,1,0,0,0,0,200,200, , ,2,2,0,0,3860,0,0,0,0,400,4660,1550,0, , ,0,0,25,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1595,6255,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11148,01,01,1,2,210543003,156.544250488281,1, ,1,1,0,0,0,0,200,200, , ,2,2,8,0,3000,0,0,0,0,300,3708,4530,0, , ,0,0,0,0,0,0,0,0,0, , , , ,118,0,0,0,0,0,15,4663,8371,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11148,02,02,1,2,210543003,13.9256982803345,1, ,1,1,0,0,0,0,200,200, , ,2,2,8,0,2600,0,0,0,0,360,3368,6725,0, , ,0,0,30,0,0,0,0,0,0, , , , ,900,0,0,0,0,0,20,7675,11043,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11149,01,01,1,2,210541003,20.2542152404785,1, ,1,1,0,0,0,0,100,0, , ,1, ,0,0,500,0,0,0,0,500,1100,6450,0, , ,50,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,6570,7670,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11149,02,02,1,2,210541003,33.1248474121094,1, ,1,1,0,0,0,0,100,0, , ,1, ,0,0,250,0,0,0,0,250,600,8400,0, , ,50,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,12,8522,9122,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11149,03,03,1,2,210541003,171.656509399414,1, ,1,1,0,0,0,0,50,0, , ,1, ,0,0,250,0,0,0,0,250,550,8200,0, , ,30,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,8280,8830,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11149,04,04,1,2,210541003,216.812088012695,1, ,1,1,0,0,0,0,200,0, , ,2, ,0,0,740,0,0,0,0,400,1340,8720,0, , ,50,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,8845,10185,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11150,01,01,1,2,210541003,194.208404541016,1, ,1,1,0,0,0,0,280,0, , ,2, ,0,0,2200,0,0,0,0,380,2860,1900,0, , ,30,0,42,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,32,2004,4864,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11150,02,02,1,2,210541003,424.784790039063,1, ,1,1,0,2800,0,0,0,0, , , , ,0,0,2600,0,0,0,0,600,6000,2250,0, , ,30,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,150,2460,8460,1,4,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11150,03,03,1,2,210541003,46.4857177734375,1, ,1,1,0,0,0,0,540,0, , ,3, ,0,0,2400,0,0,0,0,500,3440,1400,0, , ,40,0,120,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,120,1700,5140,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11150,04,04,1,2,210541003,86.4355392456055,1, ,1,1,0,0,0,0,0,0, , , , ,0,0,3800,0,0,120,20,1400,5340,1800,120, , ,80,100,90,20,80,0,0,0,0, , , , ,210,0,0,0,0,0,180,2680,8020,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11150,05,05,1,2,210541003,56.5350646972656,1, ,1,1,0,0,0,0,360,0, , ,2, ,0,0,230,0,0,0,0,380,970,1000,0, , ,30,0,80,0,0,0,0,0,0, , , , ,320,0,0,0,0,0,140,1570,2540,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11150,06,06,1,2,210541003,37.3710174560547,1, ,1,1,0,0,0,0,720,0, , ,3, ,0,0,1700,0,0,140,20,500,3080,500,120, , ,50,60,80,20,50,0,0,0,0, , , , ,210,0,0,0,0,0,80,1170,4250,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11150,07,07,1,2,210541003,.68418562412262,1, ,1,1,0,0,0,0,420,0, , ,2, ,0,0,850,0,0,0,0,150,1420,650,0, , ,30,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,765,2185,2, ,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11150,08,08,1,2,210541003,5.31361484527588,1, ,1,1,0,0,0,0,630,0, , ,3, ,0,0,2350,0,0,0,0,400,3380,1650,0, , ,40,0,40,0,0,0,0,0,0, , , , ,260,0,0,0,0,0,30,2020,5400,1,2,1, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11150,09,09,1,2,210541003,.30793434381485,1, ,1,1,0,0,0,0,720,0, , ,3, ,0,0,3000,0,0,0,0,960,4680,2000,0, , ,40,0,120,0,0,0,0,0,0, , , , ,700,0,0,0,0,0,210,3070,7750,2, ,2, ,1, 
2024,21,PUNO,05,EL COLLAO,01,ILAVE,11150,10,10,1,2,210541003,.0198232773691416,1, ,1,1,0,0,0,0,420,0, , ,2, ,0,0,2600,0,0,80,15,500,3615,1200,200, , ,80,0,110,20,50,0,0,0,0, , , , ,0,0,0,0,0,0,80,1740,5355,1,4,1, ,1, 
